filename,label
ILSVRC2012_val_00033790.JPEG,207
ILSVRC2012_val_00043072.JPEG,208
ILSVRC2012_val_00002559.JPEG,209
ILSVRC2012_val_00048488.JPEG,210
ILSVRC2012_val_00026242.JPEG,211
ILSVRC2012_val_00017156.JPEG,212
ILSVRC2012_val_00034732.JPEG,213
ILSVRC2012_val_00039268.JPEG,214
ILSVRC2012_val_00010354.JPEG,215
ILSVRC2012_val_00044059.JPEG,216
ILSVRC2012_val_00008334.JPEG,217
ILSVRC2012_val_00008348.JPEG,218
ILSVRC2012_val_00045827.JPEG,219
ILSVRC2012_val_00045044.JPEG,220
ILSVRC2012_val_00010049.JPEG,221
ILSVRC2012_val_00002402.JPEG,222
ILSVRC2012_val_00045919.JPEG,223
ILSVRC2012_val_00048537.JPEG,224
ILSVRC2012_val_00023926.JPEG,225
ILSVRC2012_val_00016146.JPEG,226
ILSVRC2012_val_00020380.JPEG,227
ILSVRC2012_val_00014973.JPEG,228
ILSVRC2012_val_00010378.JPEG,229
ILSVRC2012_val_00045056.JPEG,230
ILSVRC2012_val_00046974.JPEG,231
ILSVRC2012_val_00013583.JPEG,232
ILSVRC2012_val_00007056.JPEG,233
ILSVRC2012_val_00015333.JPEG,234
ILSVRC2012_val_00046902.JPEG,235
ILSVRC2012_val_00030698.JPEG,236
ILSVRC2012_val_00019096.JPEG,237
ILSVRC2012_val_00011947.JPEG,238
ILSVRC2012_val_00034011.JPEG,239
ILSVRC2012_val_00042344.JPEG,240
ILSVRC2012_val_00012733.JPEG,241
ILSVRC2012_val_00017434.JPEG,242
ILSVRC2012_val_00007219.JPEG,243
ILSVRC2012_val_00040003.JPEG,244
ILSVRC2012_val_00040645.JPEG,245
ILSVRC2012_val_00043452.JPEG,246
ILSVRC2012_val_00021963.JPEG,247
ILSVRC2012_val_00019173.JPEG,248
ILSVRC2012_val_00012935.JPEG,249
ILSVRC2012_val_00008197.JPEG,250
ILSVRC2012_val_00034465.JPEG,251
ILSVRC2012_val_00029923.JPEG,252
ILSVRC2012_val_00043289.JPEG,253
ILSVRC2012_val_00033673.JPEG,254
ILSVRC2012_val_00048080.JPEG,255
ILSVRC2012_val_00014151.JPEG,256
ILSVRC2012_val_00037462.JPEG,257
ILSVRC2012_val_00039123.JPEG,258
ILSVRC2012_val_00024277.JPEG,259
ILSVRC2012_val_00006664.JPEG,260
ILSVRC2012_val_00027121.JPEG,261
ILSVRC2012_val_00036061.JPEG,262
ILSVRC2012_val_00032854.JPEG,263
ILSVRC2012_val_00022402.JPEG,264
ILSVRC2012_val_00045956.JPEG,265
ILSVRC2012_val_00030403.JPEG,266
ILSVRC2012_val_00048625.JPEG,267
ILSVRC2012_val_00036709.JPEG,268
ILSVRC2012_val_00017809.JPEG,269
ILSVRC2012_val_00019391.JPEG,270
ILSVRC2012_val_00010369.JPEG,271
ILSVRC2012_val_00026869.JPEG,272
ILSVRC2012_val_00019417.JPEG,273
ILSVRC2012_val_00008362.JPEG,274
ILSVRC2012_val_00014532.JPEG,275
ILSVRC2012_val_00011000.JPEG,276
ILSVRC2012_val_00003449.JPEG,277
ILSVRC2012_val_00017444.JPEG,278
ILSVRC2012_val_00007290.JPEG,279
ILSVRC2012_val_00045171.JPEG,280
ILSVRC2012_val_00012975.JPEG,281
ILSVRC2012_val_00035532.JPEG,282
ILSVRC2012_val_00044097.JPEG,283
ILSVRC2012_val_00039580.JPEG,284
ILSVRC2012_val_00004719.JPEG,285
ILSVRC2012_val_00042529.JPEG,286
ILSVRC2012_val_00030530.JPEG,287
ILSVRC2012_val_00027464.JPEG,288
ILSVRC2012_val_00010472.JPEG,289
ILSVRC2012_val_00021585.JPEG,290
ILSVRC2012_val_00011645.JPEG,291
ILSVRC2012_val_00034686.JPEG,292
ILSVRC2012_val_00006341.JPEG,293
ILSVRC2012_val_00000871.JPEG,294
ILSVRC2012_val_00035292.JPEG,295
ILSVRC2012_val_00031877.JPEG,296
ILSVRC2012_val_00013052.JPEG,297
ILSVRC2012_val_00040841.JPEG,298
ILSVRC2012_val_00049426.JPEG,299
ILSVRC2012_val_00038929.JPEG,300
ILSVRC2012_val_00036251.JPEG,301
ILSVRC2012_val_00042180.JPEG,302
ILSVRC2012_val_00023834.JPEG,303
ILSVRC2012_val_00036173.JPEG,304
ILSVRC2012_val_00015022.JPEG,305
ILSVRC2012_val_00011899.JPEG,306
ILSVRC2012_val_00006121.JPEG,307
ILSVRC2012_val_00033359.JPEG,308
ILSVRC2012_val_00015983.JPEG,309
ILSVRC2012_val_00031267.JPEG,310
ILSVRC2012_val_00007152.JPEG,311
ILSVRC2012_val_00003997.JPEG,312
ILSVRC2012_val_00005237.JPEG,313
ILSVRC2012_val_00042897.JPEG,314
ILSVRC2012_val_00021918.JPEG,315
ILSVRC2012_val_00041528.JPEG,316
ILSVRC2012_val_00003854.JPEG,317
ILSVRC2012_val_00031524.JPEG,318
ILSVRC2012_val_00002225.JPEG,319
ILSVRC2012_val_00043486.JPEG,320
ILSVRC2012_val_00036285.JPEG,321
ILSVRC2012_val_00008142.JPEG,322
ILSVRC2012_val_00035113.JPEG,323
ILSVRC2012_val_00011175.JPEG,324
ILSVRC2012_val_00042019.JPEG,325
ILSVRC2012_val_00019795.JPEG,326
ILSVRC2012_val_00023403.JPEG,327
ILSVRC2012_val_00035430.JPEG,328
ILSVRC2012_val_00045864.JPEG,329
ILSVRC2012_val_00017565.JPEG,330
ILSVRC2012_val_00038648.JPEG,331
ILSVRC2012_val_00040394.JPEG,332
ILSVRC2012_val_00015181.JPEG,333
ILSVRC2012_val_00005243.JPEG,334
ILSVRC2012_val_00035501.JPEG,335
ILSVRC2012_val_00008936.JPEG,336
ILSVRC2012_val_00009081.JPEG,337
ILSVRC2012_val_00018359.JPEG,338
ILSVRC2012_val_00049605.JPEG,339
ILSVRC2012_val_00027429.JPEG,340
ILSVRC2012_val_00026390.JPEG,341
ILSVRC2012_val_00009551.JPEG,342
ILSVRC2012_val_00037020.JPEG,343
ILSVRC2012_val_00022573.JPEG,344
ILSVRC2012_val_00009046.JPEG,345
ILSVRC2012_val_00007108.JPEG,346
ILSVRC2012_val_00002433.JPEG,347
ILSVRC2012_val_00048706.JPEG,348
ILSVRC2012_val_00020499.JPEG,349
ILSVRC2012_val_00028619.JPEG,350
ILSVRC2012_val_00038984.JPEG,351
ILSVRC2012_val_00042971.JPEG,352
ILSVRC2012_val_00025678.JPEG,353
ILSVRC2012_val_00013383.JPEG,354
ILSVRC2012_val_00014548.JPEG,355
ILSVRC2012_val_00043742.JPEG,356
ILSVRC2012_val_00048217.JPEG,357
ILSVRC2012_val_00039421.JPEG,358
ILSVRC2012_val_00014852.JPEG,359
ILSVRC2012_val_00030612.JPEG,360
ILSVRC2012_val_00012662.JPEG,361
ILSVRC2012_val_00002903.JPEG,362
ILSVRC2012_val_00004762.JPEG,363
ILSVRC2012_val_00044424.JPEG,364
ILSVRC2012_val_00004003.JPEG,365
ILSVRC2012_val_00010853.JPEG,366
ILSVRC2012_val_00013943.JPEG,367
ILSVRC2012_val_00032133.JPEG,368
ILSVRC2012_val_00040762.JPEG,369
ILSVRC2012_val_00017290.JPEG,370
ILSVRC2012_val_00041861.JPEG,371
ILSVRC2012_val_00016651.JPEG,372
ILSVRC2012_val_00027668.JPEG,373
ILSVRC2012_val_00024011.JPEG,374
ILSVRC2012_val_00012204.JPEG,375
ILSVRC2012_val_00019235.JPEG,376
ILSVRC2012_val_00015041.JPEG,377
ILSVRC2012_val_00047365.JPEG,378
ILSVRC2012_val_00015033.JPEG,379
ILSVRC2012_val_00038087.JPEG,380
ILSVRC2012_val_00039105.JPEG,381
ILSVRC2012_val_00025615.JPEG,382
ILSVRC2012_val_00044050.JPEG,383
ILSVRC2012_val_00034807.JPEG,384
ILSVRC2012_val_00025237.JPEG,385
ILSVRC2012_val_00005109.JPEG,386
ILSVRC2012_val_00003193.JPEG,387
ILSVRC2012_val_00006543.JPEG,388
ILSVRC2012_val_00030179.JPEG,389
ILSVRC2012_val_00010825.JPEG,390
ILSVRC2012_val_00002859.JPEG,391
ILSVRC2012_val_00001051.JPEG,392
ILSVRC2012_val_00049216.JPEG,393
ILSVRC2012_val_00022421.JPEG,394
ILSVRC2012_val_00031222.JPEG,395
ILSVRC2012_val_00032375.JPEG,396
ILSVRC2012_val_00043722.JPEG,397
ILSVRC2012_val_00026930.JPEG,398
ILSVRC2012_val_00027935.JPEG,399
ILSVRC2012_val_00047254.JPEG,400
ILSVRC2012_val_00007453.JPEG,401
ILSVRC2012_val_00002837.JPEG,402
ILSVRC2012_val_00047290.JPEG,403
ILSVRC2012_val_00019677.JPEG,404
ILSVRC2012_val_00033251.JPEG,405
ILSVRC2012_val_00000932.JPEG,406
ILSVRC2012_val_00029222.JPEG,407
ILSVRC2012_val_00009179.JPEG,408
ILSVRC2012_val_00033429.JPEG,409
ILSVRC2012_val_00011812.JPEG,410
ILSVRC2012_val_00019514.JPEG,411
ILSVRC2012_val_00046857.JPEG,412
ILSVRC2012_val_00038946.JPEG,413
ILSVRC2012_val_00028578.JPEG,414
ILSVRC2012_val_00039503.JPEG,415
ILSVRC2012_val_00029181.JPEG,416
ILSVRC2012_val_00039342.JPEG,417
ILSVRC2012_val_00033062.JPEG,418
ILSVRC2012_val_00003238.JPEG,419
ILSVRC2012_val_00000388.JPEG,420
ILSVRC2012_val_00033275.JPEG,421
ILSVRC2012_val_00035750.JPEG,422
ILSVRC2012_val_00026295.JPEG,423
ILSVRC2012_val_00012390.JPEG,424
ILSVRC2012_val_00003727.JPEG,425
ILSVRC2012_val_00000287.JPEG,426
ILSVRC2012_val_00001377.JPEG,427
ILSVRC2012_val_00031279.JPEG,428
ILSVRC2012_val_00026506.JPEG,429
ILSVRC2012_val_00006081.JPEG,430
ILSVRC2012_val_00027152.JPEG,431
ILSVRC2012_val_00029252.JPEG,432
ILSVRC2012_val_00037533.JPEG,433
ILSVRC2012_val_00018964.JPEG,434
ILSVRC2012_val_00007187.JPEG,435
ILSVRC2012_val_00020038.JPEG,436
ILSVRC2012_val_00047155.JPEG,437
ILSVRC2012_val_00004972.JPEG,438
ILSVRC2012_val_00037448.JPEG,439
ILSVRC2012_val_00037635.JPEG,440
ILSVRC2012_val_00009049.JPEG,441
ILSVRC2012_val_00031082.JPEG,442
ILSVRC2012_val_00012466.JPEG,443
ILSVRC2012_val_00040027.JPEG,444
ILSVRC2012_val_00033495.JPEG,445
ILSVRC2012_val_00016307.JPEG,446
ILSVRC2012_val_00046109.JPEG,447
ILSVRC2012_val_00027127.JPEG,448
ILSVRC2012_val_00007317.JPEG,449
ILSVRC2012_val_00036215.JPEG,450
ILSVRC2012_val_00029091.JPEG,451
ILSVRC2012_val_00021268.JPEG,452
ILSVRC2012_val_00023290.JPEG,453
ILSVRC2012_val_00018114.JPEG,454
ILSVRC2012_val_00018878.JPEG,455
ILSVRC2012_val_00006182.JPEG,456
ILSVRC2012_val_00027212.JPEG,457
ILSVRC2012_val_00003048.JPEG,458
ILSVRC2012_val_00030949.JPEG,459
ILSVRC2012_val_00016396.JPEG,460
ILSVRC2012_val_00033570.JPEG,461
ILSVRC2012_val_00045922.JPEG,462
ILSVRC2012_val_00013226.JPEG,463
ILSVRC2012_val_00028437.JPEG,464
ILSVRC2012_val_00048062.JPEG,465
ILSVRC2012_val_00027463.JPEG,466
ILSVRC2012_val_00008136.JPEG,467
ILSVRC2012_val_00020002.JPEG,468
ILSVRC2012_val_00009140.JPEG,469
ILSVRC2012_val_00037224.JPEG,470
ILSVRC2012_val_00021004.JPEG,471
ILSVRC2012_val_00015044.JPEG,472
ILSVRC2012_val_00037446.JPEG,473
ILSVRC2012_val_00007407.JPEG,474
ILSVRC2012_val_00025953.JPEG,475
ILSVRC2012_val_00011602.JPEG,476
ILSVRC2012_val_00037588.JPEG,477
ILSVRC2012_val_00036799.JPEG,478
ILSVRC2012_val_00044931.JPEG,479
ILSVRC2012_val_00026363.JPEG,480
ILSVRC2012_val_00044199.JPEG,481
ILSVRC2012_val_00046953.JPEG,482
ILSVRC2012_val_00005338.JPEG,483
ILSVRC2012_val_00017488.JPEG,484
ILSVRC2012_val_00043416.JPEG,485
ILSVRC2012_val_00027818.JPEG,486
ILSVRC2012_val_00010353.JPEG,487
ILSVRC2012_val_00017738.JPEG,488
ILSVRC2012_val_00027786.JPEG,489
ILSVRC2012_val_00044579.JPEG,490
ILSVRC2012_val_00028196.JPEG,491
ILSVRC2012_val_00049658.JPEG,492
ILSVRC2012_val_00008455.JPEG,493
ILSVRC2012_val_00010781.JPEG,494
ILSVRC2012_val_00036447.JPEG,495
ILSVRC2012_val_00022347.JPEG,496
ILSVRC2012_val_00005295.JPEG,497
ILSVRC2012_val_00014372.JPEG,498
ILSVRC2012_val_00034599.JPEG,499
ILSVRC2012_val_00039914.JPEG,500
ILSVRC2012_val_00038702.JPEG,501
ILSVRC2012_val_00030355.JPEG,502
ILSVRC2012_val_00040099.JPEG,503
ILSVRC2012_val_00025548.JPEG,504
ILSVRC2012_val_00014889.JPEG,505
ILSVRC2012_val_00002778.JPEG,506
ILSVRC2012_val_00005906.JPEG,507
ILSVRC2012_val_00009502.JPEG,508
ILSVRC2012_val_00028243.JPEG,509
ILSVRC2012_val_00014953.JPEG,510
ILSVRC2012_val_00036091.JPEG,511
ILSVRC2012_val_00021029.JPEG,512
ILSVRC2012_val_00014906.JPEG,513
ILSVRC2012_val_00048554.JPEG,514
ILSVRC2012_val_00012841.JPEG,515
ILSVRC2012_val_00025177.JPEG,516
ILSVRC2012_val_00030977.JPEG,517
ILSVRC2012_val_00013542.JPEG,518
ILSVRC2012_val_00017591.JPEG,519
ILSVRC2012_val_00016407.JPEG,520
ILSVRC2012_val_00018930.JPEG,521
ILSVRC2012_val_00041100.JPEG,522
ILSVRC2012_val_00048256.JPEG,523
ILSVRC2012_val_00014672.JPEG,524
ILSVRC2012_val_00015577.JPEG,525
ILSVRC2012_val_00040102.JPEG,526
ILSVRC2012_val_00004712.JPEG,527
ILSVRC2012_val_00023876.JPEG,528
ILSVRC2012_val_00049038.JPEG,529
ILSVRC2012_val_00028481.JPEG,530
ILSVRC2012_val_00024463.JPEG,531
ILSVRC2012_val_00006493.JPEG,532
ILSVRC2012_val_00009860.JPEG,533
ILSVRC2012_val_00048397.JPEG,534
ILSVRC2012_val_00018408.JPEG,535
ILSVRC2012_val_00017237.JPEG,536
ILSVRC2012_val_00041618.JPEG,537
ILSVRC2012_val_00026781.JPEG,538
ILSVRC2012_val_00045224.JPEG,539
ILSVRC2012_val_00000504.JPEG,540
ILSVRC2012_val_00030864.JPEG,541
ILSVRC2012_val_00022365.JPEG,542
ILSVRC2012_val_00049273.JPEG,543
ILSVRC2012_val_00008537.JPEG,544
ILSVRC2012_val_00015074.JPEG,545
ILSVRC2012_val_00000467.JPEG,546
ILSVRC2012_val_00046707.JPEG,547
ILSVRC2012_val_00016704.JPEG,548
ILSVRC2012_val_00027257.JPEG,549
ILSVRC2012_val_00013565.JPEG,550
ILSVRC2012_val_00003881.JPEG,551
ILSVRC2012_val_00012121.JPEG,552
ILSVRC2012_val_00023186.JPEG,553
ILSVRC2012_val_00006748.JPEG,554
ILSVRC2012_val_00004238.JPEG,555
ILSVRC2012_val_00019549.JPEG,556
ILSVRC2012_val_00046992.JPEG,557
ILSVRC2012_val_00012964.JPEG,558
ILSVRC2012_val_00002253.JPEG,559
ILSVRC2012_val_00020937.JPEG,560
ILSVRC2012_val_00024267.JPEG,561
ILSVRC2012_val_00024660.JPEG,562
ILSVRC2012_val_00017298.JPEG,563
ILSVRC2012_val_00030183.JPEG,564
ILSVRC2012_val_00020706.JPEG,565
ILSVRC2012_val_00046669.JPEG,566
ILSVRC2012_val_00015984.JPEG,567
ILSVRC2012_val_00017901.JPEG,568
ILSVRC2012_val_00034417.JPEG,569
ILSVRC2012_val_00035533.JPEG,570
ILSVRC2012_val_00005183.JPEG,571
ILSVRC2012_val_00035078.JPEG,572
ILSVRC2012_val_00029233.JPEG,573
ILSVRC2012_val_00002314.JPEG,574
ILSVRC2012_val_00026782.JPEG,575
ILSVRC2012_val_00020339.JPEG,576
ILSVRC2012_val_00018056.JPEG,577
ILSVRC2012_val_00012613.JPEG,578
ILSVRC2012_val_00047672.JPEG,579
ILSVRC2012_val_00005071.JPEG,580
ILSVRC2012_val_00032839.JPEG,581
ILSVRC2012_val_00039430.JPEG,582
ILSVRC2012_val_00019332.JPEG,583
ILSVRC2012_val_00048911.JPEG,584
ILSVRC2012_val_00026637.JPEG,585
ILSVRC2012_val_00001644.JPEG,586
ILSVRC2012_val_00021070.JPEG,587
ILSVRC2012_val_00040916.JPEG,588
ILSVRC2012_val_00027635.JPEG,589
ILSVRC2012_val_00001456.JPEG,590
ILSVRC2012_val_00034464.JPEG,591
ILSVRC2012_val_00006648.JPEG,592
ILSVRC2012_val_00034610.JPEG,593
ILSVRC2012_val_00038244.JPEG,594
ILSVRC2012_val_00023918.JPEG,595
ILSVRC2012_val_00027332.JPEG,596
ILSVRC2012_val_00010924.JPEG,597
ILSVRC2012_val_00007441.JPEG,598
ILSVRC2012_val_00022002.JPEG,599
ILSVRC2012_val_00032475.JPEG,600
ILSVRC2012_val_00018404.JPEG,601
ILSVRC2012_val_00040403.JPEG,602
ILSVRC2012_val_00042767.JPEG,603
ILSVRC2012_val_00017010.JPEG,604
ILSVRC2012_val_00039654.JPEG,605
ILSVRC2012_val_00008489.JPEG,606
ILSVRC2012_val_00037793.JPEG,607
ILSVRC2012_val_00014986.JPEG,608
ILSVRC2012_val_00012806.JPEG,609
ILSVRC2012_val_00045794.JPEG,610
ILSVRC2012_val_00015328.JPEG,611
ILSVRC2012_val_00029293.JPEG,612
ILSVRC2012_val_00005803.JPEG,613
ILSVRC2012_val_00041615.JPEG,614
ILSVRC2012_val_00045631.JPEG,615
ILSVRC2012_val_00020567.JPEG,616
ILSVRC2012_val_00027847.JPEG,617
ILSVRC2012_val_00038113.JPEG,618
ILSVRC2012_val_00021726.JPEG,619
ILSVRC2012_val_00007373.JPEG,620
ILSVRC2012_val_00049371.JPEG,621
ILSVRC2012_val_00009181.JPEG,622
ILSVRC2012_val_00039287.JPEG,623
ILSVRC2012_val_00045865.JPEG,624
ILSVRC2012_val_00012154.JPEG,625
ILSVRC2012_val_00042314.JPEG,626
ILSVRC2012_val_00011987.JPEG,627
ILSVRC2012_val_00029907.JPEG,628
ILSVRC2012_val_00010662.JPEG,629
ILSVRC2012_val_00047129.JPEG,630
ILSVRC2012_val_00045173.JPEG,631
ILSVRC2012_val_00010819.JPEG,632
ILSVRC2012_val_00003231.JPEG,633
ILSVRC2012_val_00032905.JPEG,634
